"Species","SLA","PlantHeight","SeedMass","LDMC","StemSpecificDensity","N","P"
"Hieracium bifidum",3.16095238095238,-1.3047619047619,-0.303333333333333,-1.79714285714286,-7.23285714285714,2.77619047619048,0.564761904761905
"Hieracium bupleuroides",2.87,-1.24125,0.04375,-1.8675,-7.17375,2.77,0.45625
"Hieracium glaucinum",2.95285714285714,-1.35714285714286,-0.432857142857143,-1.95142857142857,-7.22857142857143,2.77428571428571,0.524285714285714
"Hieracium glaucum",3.08625,-0.8925,-0.35625,-1.85375,-7.17,2.80875,0.5675
"Hieracium lachenalii",3.0025,-0.395,-0.6,-1.86,-7.2025,2.69,0.4475
"Hieracium laevigatum",3.11266666666667,-0.122,-0.534,-1.88533333333333,-7.168,3.326,0.994
"Hieracium murorum",3.64529411764706,-0.876470588235294,-0.724117647058824,-2.15,-7.33176470588235,2.85588235294118,0.633529411764706
"Hieracium pilosum",3.0975,-1.9175,-0.66,-1.925,-7.245,2.755,0.43
"Hieracium porrifolium",2.9525,-1.2525,-0.45,-1.8425,-7.05,2.85,0.695
"Hieracium prenanthoides",3.0725,-0.225,-0.25875,-1.5725,-7.0825,3.22375,0.72
"Hieracium racemosum",2.90142857142857,-0.871428571428571,-0.698571428571429,-1.81714285714286,-7.11714285714286,2.82571428571429,0.612857142857143
"Hieracium sabaudum",3.781875,0.17375,-1.125625,-2.17875,-7.21625,2.833125,0.778125
"Hieracium schmidtii",3.00333333333333,-1.675,0.11,-1.92,-7.24166666666667,2.76833333333333,0.545
"Hieracium umbellatum",3.04948717948718,-0.325128205128205,-0.825897435897436,-1.67820512820513,-2.79333333333333,3.17051282051282,0.855897435897436
"Hieracium villosum",3.02,-1.435,-0.395,-1.865,-7.24333333333333,2.71833333333333,0.486666666666667
"Hippocrepis ciliata",2.76,-2.3,1.53,-1.54,-0.67,3.42,0.17
"Hippocrepis comosa",2.75,-1.59024390243902,1.19512195121951,-1.49024390243902,-0.572682926829268,3.3409756097561,0.155121951219512
"Hippocrepis emerus",2.725,0.281666666666667,1.9225,-1.46666666666667,-0.505,3.41333333333333,0.133333333333333
"Hippocrepis unisiliquosa",2.76909090909091,-1.55272727272727,1.51909090909091,-1.47545454545455,-0.649090909090909,3.31181818181818,0.109090909090909
"Hirschfeldia incana",3.12310344827586,-0.207586206896552,-0.933103448275862,-1.97206896551724,-7.39206896551724,3.32448275862069,0.90448275862069
"Holcus lanatus",3.4797619047619,-0.964047619047619,-1.33827380952381,-1.44279761904762,-1.92083333333333,3.13410714285714,0.319880952380952
"Holcus mollis",3.60051282051282,-0.785384615384615,-1.36641025641026,-1.51384615384615,-2.19512820512821,3.37102564102564,0.861538461538462
"Holosteum umbellatum",3.60454545454545,-2.15954545454545,-2.20454545454545,-1.90363636363636,-7.98954545454545,3.22318181818182,0.467727272727273
"Homogyne alpina",2.80764705882353,-1.14941176470588,-0.577058823529412,-2.13764705882353,-3.64941176470588,3.00352941176471,0.672352941176471
"Homogyne discolor",2.832,-2.248,-0.662,-2.144,-3.656,3.034,0.77
"Honckenya peploides",2.96727272727273,-1.28727272727273,2.29636363636364,-1.87181818181818,-7.86727272727273,3.13181818181818,0.384545454545455
"Hordelymus europaeus",3.58948717948718,-0.00666666666666667,1.90717948717949,-1.62948717948718,-3.75076923076923,3.00846153846154,0.486410256410256
"Hordeum bulbosum",2.94846153846154,-0.106923076923077,2.09153846153846,-1.33,-3.49076923076923,3.29230769230769,0.959230769230769
"Hordeum marinum",3.83647058823529,-1.55058823529412,0.472941176470588,-1.52176470588235,-3.52176470588235,3.42647058823529,1.05941176470588
"Hordeum murinum",3.41465517241379,-0.886206896551724,1.56137931034483,-1.6398275862069,-3.46379310344828,3.42431034482759,1.08862068965517
"Hordeum secalinum",3.50368421052632,-0.711578947368421,1.45842105263158,-1.47263157894737,-3.35736842105263,3.35210526315789,0.917894736842105
"Horminum pyrenaicum",3.06090909090909,-1.61,-0.431818181818182,-1.54818181818182,-2.84909090909091,2.93090909090909,0.651818181818182
"Hornungia petraea",2.91571428571429,-2.59428571428571,-2.23107142857143,-1.99678571428571,-7.41892857142857,3.38821428571429,0.925357142857143
"Hottonia palustris",4.49,-0.87875,-2.3325,-3.255,-2.05875,3.47,0.625625
"Humulus lupulus",3.18333333333333,1.46133333333333,1.212,-1.24133333333333,-0.651333333333333,2.89066666666667,0.026
"Huperzia selago",2.62928571428571,-1.77928571428571,-9.21571428571429,-1.07214285714286,-7.18214285714286,2.39357142857143,0.206785714285714
"Hydrocotyle vulgaris",3.37274509803922,-2.51725490196078,-1.0678431372549,-2.17392156862745,-4.95156862745098,2.97294117647059,0.114705882352941
"Hyparrhenia hirta",2.86714285714286,-0.945714285714286,-0.101428571428571,-1.00571428571429,-3.50714285714286,2.51142857142857,-0.434285714285714
"Hypericum androsaemum",3.36666666666667,-0.474166666666667,-1.43166666666667,-1.27,0.0108333333333333,3.09,0.470833333333333
"Hypericum elegans",3.2225,-1.33625,-0.42375,-1.20375,-0.055,3.03,0.51125
"Hypericum elodes",3.60208333333333,-1.63875,-0.08,-1.59083333333333,-0.140833333333333,3.21125,0.56
"Hypericum empetrifolium",3.31,0,-0.22,-1.33,-0.14,3.26,0.58
"Hypericum hircinum",3.27333333333333,-0.823333333333333,-1.64333333333333,-1.24,-0.183333333333333,3.09666666666667,0.453333333333333
"Hypericum hirsutum",3.476,-0.418666666666667,-2.14288888888889,-1.31755555555556,0.0526666666666667,3.22044444444444,0.621777777777778
"Hypericum humifusum",3.13783783783784,-2.45243243243243,-3.01486486486486,-1.31594594594595,-0.0727027027027027,3.15189189189189,0.53972972972973
"Hypericum maculatum",3.40754385964912,-0.727894736842105,-2.57912280701754,-1.10105263157895,-0.043859649122807,3.26736842105263,0.643333333333333
"Hypericum montanum",3.27390243902439,-0.624390243902439,-2.58170731707317,-1.31024390243902,-0.0224390243902439,3.16365853658537,0.557560975609756
"Hypericum olympicum",3.195,-1.045,-1.56,-1.235,0.075,3.165,0.57
"Hypericum perfoliatum",3.15,-0.66,0.12,-1.11,-0.05,3.19,0.45
"Hypericum perforatum",3.26703389830508,-0.541271186440678,-2.09881355932203,-1.12008474576271,-0.0109322033898305,3.13084745762712,0.446016949152542
"Hypericum pulchrum",2.96875,-0.9078125,-2.1771875,-1.206875,0.043125,3.143125,0.431875
"Hypericum rumeliacum",3.17,-1.275,-0.84,-1.245,0.005,3.175,0.63
"Hypericum tetrapterum",3.61925,-0.914,-1.17525,-1.625,-0.0185,3.241,0.6655
"Hypericum triquetrifolium",3.33,-0.945,0.18,-1.2525,-0.2025,3.1825,0.5775
"Hypochaeris glabra",3.29243902439024,-1.43024390243902,-0.53219512195122,-2.37853658536585,-3.66146341463415,3.12243902439024,0.753170731707317
"Hypochaeris maculata",2.988,-0.759142857142857,0.496285714285714,-2.02885714285714,-3.73485714285714,3.162,0.913142857142857
"Hypochaeris radicata",3.33139534883721,-0.971860465116279,-0.10093023255814,-2.42162790697674,-3.70674418604651,3.21395348837209,0.843255813953488
"Hypochaeris uniflora",3.16833333333333,-0.82,1.67833333333333,-2.345,-3.71666666666667,3.105,0.825
"Ilex aquifolium",1.92351020408163,2.27648979591837,3.03955102040816,-1.07212244897959,-0.57265306122449,2.67465306122449,0.109918367346939
"Illecebrum verticillatum",4.02130434782609,-1.81782608695652,-2.54565217391304,-1.97130434782609,-0.706521739130435,3.25913043478261,0.048695652173913
"Impatiens glandulifera",3.72333333333333,0.584722222222222,2.02416666666667,-2.03555555555556,-1.54388888888889,3.24416666666667,1.23611111111111
"Impatiens parviflora",4.74396226415094,1.30679245283019,1.9477358490566,-2.63509433962264,-1.73094339622642,3.36452830188679,1.6388679245283
"Imperata cylindrica",2.02470588235294,0.104411764705882,-2.23117647058824,-0.968333333333333,-3.65539215686274,2.11617647058824,-0.124705882352941
"Inula helenium",2.72434782608696,0.657391304347826,0.214347826086957,-1.50391304347826,-3.69869565217391,3.07304347826087,-0.268260869565217
"Iris aphylla",2.3825,-1.2175,2.7675,-1.6375,-1.5125,2.9725,0.1225
"Iris foetidissima",2.27615384615385,-0.113076923076923,4.34538461538462,-1.52153846153846,-1.38230769230769,2.95846153846154,0.0869230769230769
"Iris graminea",2.28923076923077,-1.31,3.02846153846154,-1.61769230769231,-1.33384615384615,2.91538461538462,0.0738461538461539
"Iris pseudacorus",2.77868421052632,-0.129210526315789,3.78552631578947,-1.75157894736842,-1.38421052631579,3.01710526315789,0.138684210526316
"Iris pumila",2.449,-1.244,2.742,-1.664,-1.363,2.984,0.201
"Iris ruthenica",2.325,-0.72,2.345,-1.7,-1.49,2.905,0.05
"Iris sibirica",2.34666666666667,-0.581666666666667,2.61388888888889,-1.49055555555556,-1.46,2.95777777777778,-0.0433333333333333
"Isatis tinctoria",2.86642857142857,-0.0692857142857143,1.35928571428571,-1.89821428571429,-7.25785714285714,3.56071428571429,1.17357142857143
"Isolepis fluitans",3.415,-1.9725,0.4175,-1.2,-1.58,2.9,0.195
"Isolepis setacea",3.33090909090909,-2.15636363636364,-2.69090909090909,-1.24,-1.65818181818182,2.83454545454545,0.0472727272727273
"Isopyrum thalictroides",3.28,-1.26,1.3,-1.7,-1.17,3.31,1.04
"Jasione laevis",3.57111111111111,-1.14555555555556,-2.84111111111111,-1.76555555555556,-0.52,3.41666666666667,0.484444444444444
"Jasione montana",3.59852941176471,-1.14941176470588,-3.73647058823529,-1.76352941176471,-0.543235294117647,3.37588235294118,0.290882352941176
"Jasonia tuberosa",2.745,-0.925,-1.38,-1.54,-3.57,2.865,0.585
"Juglans regia",2.66739726027397,3.2541095890411,9.0541095890411,-1.18767123287671,-0.58013698630137,3.05315068493151,0.692054794520548
"Juncus acutiflorus",2.36714285714286,-0.344285714285714,-4.48107142857143,-1.51214285714286,-1.75642857142857,2.93678571428571,0.414642857142857
"Juncus acutus",2.255,-1.226,-1.968,-1.353,-1.712,2.922,0.435
"Juncus alpinoarticulatus",2.334,-0.532,-4.11,-1.376,-1.694,2.944,0.566
"Juncus articulatus",2.69983333333333,-1.12216666666667,-4.5235,-1.5915,-1.55866666666667,2.91683333333333,0.396
"Juncus atratus",2.36666666666667,-0.284,-4.172,-1.46066666666667,-1.766,2.97466666666667,0.490666666666667
"Juncus bufonius",2.8424,-1.8244,-4.1528,-2.0152,-1.7188,2.8876,0.8116
"Juncus bulbosus",2.86333333333333,-1.92121212121212,-4.45333333333333,-1.55909090909091,-1.77484848484848,3.00060606060606,0.519090909090909
"Juncus compressus",2.6536,-1.2484,-4.4336,-1.192,-1.738,2.9304,0.4368
"Juncus conglomeratus",1.65842105263158,-0.557631578947368,-4.34842105263158,-1.23552631578947,-1.69710526315789,2.91447368421053,0.547894736842105
"Juncus effusus",1.79097222222222,-0.115694444444444,-4.55791666666667,-1.14763888888889,-2.30305555555556,2.66027777777778,0.480277777777778
"Juncus filiformis",2.2804,-0.9884,-3.7924,-1.4336,-1.7764,2.9336,0.4424
"Juncus inflexus",2.14457627118644,-0.783559322033898,-3.47084745762712,-1.22237288135593,-1.64271186440678,2.88966101694915,0.412372881355932
"Juncus jacquinii",2.19857142857143,-1.49142857142857,-3.24857142857143,-1.34285714285714,-1.61714285714286,2.81285714285714,0.512857142857143
"Juncus maritimus",2.05736842105263,-0.146315789473684,-3.35947368421053,-0.906315789473684,-1.52210526315789,2.86947368421053,0.495789473684211
"Juncus rigidus",2.25,-1,-3.91,-1.41,-1.67,2.93,0.56
"Juncus squarrosus",1.75,-1.24139534883721,-2.83302325581395,-1.2246511627907,-1.75953488372093,2.61441860465116,0.281162790697674
"Juncus subnodulosus",2.0848275862069,-0.167586206896552,-4.49137931034483,-1.69551724137931,-1.63379310344828,3.14689655172414,0.0951724137931035
"Juncus tenuis",2.495,-0.8734375,-4.6078125,-1.3909375,-1.731875,2.9790625,0.6190625
"Juncus triglumis",2.30363636363636,-2.35727272727273,-3.12090909090909,-1.39181818181818,-1.64909090909091,2.93272727272727,0.636363636363636
"Juniperus communis",2.11442105263158,1.24894736842105,2.69568421052632,-0.739052631578947,-0.572315789473684,2.32652631578947,-0.104631578947368
"Juniperus foetidissima",1.20333333333333,2.70666666666667,4.67666666666667,-0.716666666666667,-0.616666666666667,2.26333333333333,-0.163333333333333
"Juniperus macrocarpa",1.24,1.81,2.15,-0.75,-0.57,2.35,0.01
"Juniperus oxycedrus",1.63027027027027,1.86486486486486,4.56054054054054,-0.849189189189189,-0.362972972972973,2.25702702702703,-0.234864864864865
"Juniperus phoenicea",1.708,1.822,3.87733333333333,-0.760666666666667,-0.342,2.11133333333333,-0.305333333333333
"Juniperus thurifera",1.27666666666667,2.73222222222222,3.5,-0.737777777777778,-0.551111111111111,2.69333333333333,0.195555555555556
"Jurinea mollis",2.73,-0.36,1.22,-1.405,-3.58,2.915,0.75
"Kernera saxatilis",3.26285714285714,-1.76857142857143,-1.92714285714286,-1.89357142857143,-7.42142857142857,3.38714285714286,0.927142857142857
"Knautia ambigua",3.31,-0.2,0.89,-1.77,-0.46,2.73,0.72
"Knautia arvensis",3.01175,-0.439625,1.166375,-1.8135,-0.80125,3.270875,0.985125
"Knautia dipsacifolia",2.94714285714286,-0.289285714285714,1.66357142857143,-1.85428571428571,-0.64,2.88357142857143,0.700714285714286
"Knautia drymeia",3.12428571428571,-0.401428571428571,0.877142857142857,-1.84,-0.658571428571429,3.10428571428571,0.82
"Knautia kitaibelii",3.01,-1,0.75,-1.84,-0.6,2.98,0.84
"Knautia transalpina",3.02333333333333,-0.243333333333333,1.26,-1.83666666666667,-0.6,3.02666666666667,0.816666666666667
"Koeleria glauca",2.58352941176471,-1.70117647058824,-1.65176470588235,-1.02117647058824,-1.76647058823529,3.02882352941176,0.147647058823529
"Koeleria macrantha",2.47111940298507,-1.29910447761194,-1.44753731343284,-0.995149253731343,-1.54119402985075,2.90634328358209,0.197238805970149
"Koeleria pyramidata",2.4885,-0.628,-1.8615,-1.023,-1.7395,3.178,0.359
"Koeleria vallesiana",2.268,-1.906,-1.108,-1.009,-1.855,2.743,0.077
"Kundmannia sicula",3.115,-0.61,1.65,-1.71,-5.1,3.175,1.035
"Laburnum alpinum",2.74625,1.855,3.2225,-1.31125,-0.49,3.62375,0.71375
"Laburnum anagyroides",2.87686868686869,2.08929292929293,3.4379797979798,-1.27292929292929,-0.527575757575758,3.55676767676768,0.687575757575758
"Lactuca perennis",3.26461538461538,-0.930769230769231,0.35,-1.97846153846154,-3.46769230769231,3.08769230769231,1.21692307692308
"Lactuca serriola",2.90571428571429,0.167142857142857,-0.911785714285714,-1.72928571428571,-3.26910714285714,3.19946428571429,1.34410714285714
"Lactuca tatarica",2.93615384615385,-0.373076923076923,-0.534615384615385,-1.82461538461538,-3.46461538461538,3.19923076923077,0.767692307692308
"Lactuca viminea",2.95333333333333,-0.591666666666667,1.26333333333333,-1.74,-3.22333333333333,3.23,1.37166666666667
"Lagoecia cuminoides",2.85,-0.735,-0.58,-1.705,-5.075,3.085,1.055
"Lagurus ovatus",2.94375,-0.63375,-0.52875,-1.07625,-3.64,2.535,-0.14375
"Lamium album",3.56696428571429,-0.963928571428571,0.347678571428571,-1.80982142857143,-1.85857142857143,3.77785714285714,1.04446428571429
"Lamium amplexicaule",3.14368421052632,-1.71421052631579,-0.603421052631579,-2.015,-1.80394736842105,3.57473684210526,1.07421052631579
"Lamium galeobdolon",3.16375,-0.56,0.82,-1.77375,-1.7825,3.55625,0.96625
"Lamium garganicum",3.68,-1.045,1.17,-1.875,-1.845,3.56,0.935
"Lamium maculatum",3.53862068965517,-0.656896551724138,0.339655172413793,-1.68034482758621,-1.6248275862069,3.46379310344828,0.928965517241379
"Lamium purpureum",3.576875,-1.16208333333333,-0.300208333333333,-2.00479166666667,-1.79645833333333,3.586875,0.939375
"Lappula squarrosa",3.42538461538462,-1.19615384615385,0.295384615384615,-2.11846153846154,-0.85,3.56,0.245384615384615
"Lapsana communis",3.99,-0.42,-0.147954545454545,-2.16909090909091,-3.75409090909091,3.14886363636364,0.734545454545455
"Larix decidua",2.27268292682927,3.77951219512195,1.70292682926829,-0.991073170731707,-0.648780487804878,2.98975609756098,0.60780487804878
"Larix sibirica",2.1237037037037,3.66,1.76185185185185,-1.00333333333333,-0.752962962962963,2.85666666666667,0.78037037037037
"Laser trilobum",2.85083333333333,-0.261666666666667,2.7,-1.61583333333333,-5.13166666666667,3.115,0.925833333333333
"Laserpitium halleri",2.59,-0.43,1.91,-1.52,-4.91,3.11,0.73
"Laserpitium latifolium",2.643,-0.074,2.088,-1.3665,-4.9935,3.2375,0.5505
"Lathraea clandestina",3.07,-2.53,-0.97,-1.86,-2.39,3.14,0.64
"Lathraea squamaria",3.0452,-1.1416,-0.4532,-1.7292,-2.4084,3.1644,0.5928
"Lathyrus aphaca",3.71541666666667,-1.04041666666667,2.995,-1.66125,-0.695833333333333,3.65041666666667,0.8625
"Lathyrus cicera",2.88049180327869,-0.976229508196721,4.21688524590164,-1.40327868852459,-0.633934426229508,3.50770491803279,0.720491803278689
"Lathyrus hirsutus",3.155,-0.229583333333333,3.17416666666667,-1.42875,-0.537083333333333,3.52083333333333,0.622916666666667
"Lathyrus laevigatus",3.17888888888889,-0.704444444444444,4.60666666666667,-1.44777777777778,-0.546666666666667,3.54111111111111,0.755555555555556
"Lathyrus latifolius",3.17366666666667,0.352666666666667,3.949,-1.511,-0.445333333333333,3.583,0.703
"Lathyrus niger",3.33416666666667,-0.541666666666667,2.99416666666667,-1.39,-0.590833333333333,3.70166666666667,0.825
"Lathyrus nissolia",3.01931034482759,-1.00137931034483,2.08137931034483,-1.45655172413793,-0.669655172413793,3.48620689655172,0.658620689655172
"Lathyrus pallescens",3.4525,-0.87,2.68,-1.5225,-0.545,3.525,0.6475
"Lathyrus palustris",3.34115384615385,-0.339615384615385,3.26615384615385,-1.75846153846154,-0.64,3.58653846153846,0.806153846153846
"Lathyrus pannonicus",3.22166666666667,-0.913333333333333,3.90333333333333,-1.50833333333333,-0.59,3.59666666666667,0.753333333333333
"Lathyrus pratensis",3.26917431192661,-0.704678899082569,2.43,-1.17880733944954,-0.472110091743119,3.61110091743119,0.718623853211009
"Lathyrus sylvestris",3.31666666666667,0.347878787878788,3.67272727272727,-1.39636363636364,-0.59,3.56757575757576,0.751212121212121
"Lathyrus tuberosus",3.4303125,-0.33375,3.37875,-1.654375,-0.6059375,3.6178125,0.728125
"Lathyrus venetus",3.28,-1.07,3.3,-1.55,-0.67,3.59,0.79
"Lathyrus vernus",3.69793103448276,-1.10810344827586,2.68551724137931,-1.64724137931034,-0.622068965517241,3.80810344827586,0.991724137931035
"Launaea pumila",2.23,-1.44,-0.21,-1.41,-3.55,2.895,0.465
"Laurus nobilis",2.11809523809524,2.89666666666667,5.6452380952381,-0.769047619047619,-0.39952380952381,2.69904761904762,-0.0704761904761905
"Lavandula angustifolia",3.00461538461538,-0.493846153846154,-0.230769230769231,-1.25384615384615,-2.76307692307692,2.74,0.00230769230769231
"Lavandula latifolia",2.39733333333333,-0.693333333333333,-0.134666666666667,-1.08666666666667,-2.97933333333333,2.466,-0.325333333333333
"Lavandula pedunculata",2.585,-0.558333333333333,-1.60666666666667,-1.21833333333333,-2.86,2.55833333333333,-0.131666666666667
"Lavandula stoechas",2.28777777777778,-0.361666666666667,-0.468333333333333,-1.04,-2.86333333333333,2.64055555555556,-0.0433333333333333
"Leersia oryzoides",2.80434782608696,0.246086956521739,0.108695652173913,-1.10217391304348,-3.61434782608696,2.78130434782609,0.164782608695652
"Lemna gibba",3.07272727272727,-5.21545454545455,-0.750909090909091,-2.24363636363636,-2.47181818181818,2.92727272727273,0.426363636363636
"Lemna minor",3.13,-5.23818181818182,-1.11636363636364,-2.30545454545455,-2.53,2.90636363636364,0.484545454545455
"Lemna trisulca",3.18615384615385,-4.82230769230769,-1.47769230769231,-2.02153846153846,-2.35230769230769,2.87923076923077,0.456923076923077
"Leontodon crispus",3.23,-2.21,0.15,-1.97,-3.68,2.81,0.55
"Leontodon hispidus",3.30932692307692,-1.21615384615385,0.147884615384615,-1.93538461538462,-3.70923076923077,3.13163461538462,0.811634615384615
"Leontodon incanus",3.04461538461538,-1.27153846153846,0.175384615384615,-1.90923076923077,-3.64846153846154,2.99692307692308,0.720769230769231
"Leontodon tuberosus",3.1,-1.68833333333333,-0.675,-1.83333333333333,-3.65833333333333,3.035,0.693333333333333
"Leonurus cardiaca",3.22789473684211,-0.163684210526316,-0.0663157894736842,-1.44421052631579,-2.54684210526316,3.75736842105263,1.42842105263158
"Leonurus quinquelobatus",3.2,-0.14,-0.11,-1.485,-2.63,3.86,1.42
"Lepidium campestre",3.16615384615385,-0.823589743589744,0.758974358974359,-1.64897435897436,-7.31923076923077,3.57692307692308,0.902564102564103
"Lepidium draba",2.9225,-0.37375,0.435,-1.7525,-7.26625,3.6175,1.06
"Lepidium perfoliatum",2.89866666666667,-1.02333333333333,-0.116666666666667,-1.70066666666667,-7.308,3.59066666666667,1.016
"Lepidium ruderale",2.86645161290323,-1.60129032258065,-1.52548387096774,-1.87548387096774,-7.31548387096774,3.61741935483871,0.952903225806452
"Leucanthemopsis alpina",2.72727272727273,-2.75363636363636,-0.913636363636364,-1.54727272727273,-3.70090909090909,3.10909090909091,0.79
"Leucanthemum adustum",3.022,-0.666,-0.578,-1.92,-3.732,2.906,0.616
"Leucanthemum atratum",3.0175,-1.2175,-1.0475,-1.9775,-3.72,2.9625,0.76
"Leucanthemum halleri",3.08,-0.79,-0.51,-2.02,-3.61,2.95,0.84
"Leucanthemum heterophyllum",3.09,-0.775,-0.69,-1.955,-3.7175,3.0825,0.8625
"Leucanthemum ircutianum",3.15538461538462,-0.464615384615385,-1.91692307692308,-1.92,-3.68230769230769,3.03538461538462,0.778461538461538
"Leucanthemum vulgare",3.05674157303371,-0.714494382022472,-0.927977528089888,-2.00292134831461,-3.67303370786517,2.96157303370787,0.80123595505618
"Leucojum aestivum",3.19666666666667,-0.951666666666667,4.0525,-2.53166666666667,-2.32,3.14,0.809166666666667
"Leucojum vernum",3.46888888888889,-2.10388888888889,2.39444444444444,-2.52166666666667,-2.25055555555556,3.27111111111111,0.833333333333333
"Leymus arenarius",2.01545454545455,-0.005,1.75590909090909,-1.04954545454545,-3.83181818181818,3.12636363636364,0.72
"Leymus racemosus",2.24,-0.09,2.11,-1.06,-3.75,2.97,0.61
"Ligularia sibirica",3.14,-0.11,0.3,-1.51,-3.69,3.28,0.53
"Ligustrum vulgare",2.44651376146789,1.53403669724771,2.60963302752294,-0.995045871559633,-0.220183486238532,2.80605504587156,-0.00293577981651376
"Lilium bulbiferum",2.95333333333333,-0.0926666666666667,2.042,-1.958,-2.454,3.59666666666667,0.932666666666667
"Lilium martagon",3.2548,-0.3228,1.7804,-2.0552,-2.5304,3.6532,0.9156
"Limbarda crithmoides",3.045,-0.035,-1.27,-1.565,-3.39,3.125,0.75
"Limodorum abortivum",3.276,-0.68,-5.75,-2.144,-2.418,2.758,-0.34
"Limonium caspium",2.39,-1.535,-0.31,-1.595,-0.445,3.36,0.7
"Limonium vulgare",2.3937037037037,-1.59777777777778,0.155185185185185,-1.6762962962963,-0.459259259259259,3.31962962962963,0.561481481481481
"Linaria alpina",3.00466666666667,-2.544,-1.166,-1.68866666666667,-7.23733333333333,3.14266666666667,0.300666666666667
"Linaria genistifolia",3.30285714285714,0.0557142857142857,-2.14857142857143,-1.56142857142857,-7.17571428571429,2.98142857142857,0.308571428571429
"Linaria purpurea",2.79235294117647,-0.798823529411765,-1.93470588235294,-1.65176470588235,-7.23823529411765,2.89352941176471,0.267647058823529
"Linaria vulgaris",3.31902912621359,-0.626990291262136,-1.90757281553398,-1.60592233009709,-7.60844660194175,2.87349514563107,0.246893203883495
"Linnaea borealis",3.36447368421053,-1.75289473684211,0.258947368421053,-1.39289473684211,-0.626052631578947,2.24526315789474,0.276315789473684
"Linum austriacum",2.925625,-0.46375,0.414375,-1.22125,-1.35625,2.926875,0.310625
"Linum bienne",3.19428571428571,-1.00857142857143,0.312857142857143,-1.22714285714286,-1.42571428571429,2.97714285714286,0.255714285714286
"Linum catharticum",3.44959595959596,-1.74646464646465,-1.80828282828283,-1.5159595959596,-1.49131313131313,2.9510101010101,0.0153535353535354
"Linum corymbulosum",4.04,-1.36,0.63,-1.4525,-1.28,3.09,0.255
"Linum flavum",3.30333333333333,-0.898888888888889,1.93048220156447e-18,-1.31555555555556,-1.24333333333333,3.00111111111111,0.362222222222222
"Linum hirsutum",3.2725,-1.1275,-0.055,-1.3525,-1.35,3.0125,0.33
"Linum narbonense",2,-0.705,1.23,-1.17,-1.19,2.915,0.3
"Linum nodiflorum",3.06285714285714,-2.01285714285714,-0.815714285714286,-1.25142857142857,-1.41857142857143,2.91714285714286,0.244285714285714
"Linum perenne",3.32593220338983,-0.729322033898305,0.738983050847458,-1.58271186440678,-1.40694915254237,2.97033898305085,0.265593220338983
"Linum strictum",3.09071428571429,-1.40785714285714,-0.898571428571429,-1.25714285714286,-1.35071428571429,2.99785714285714,0.292142857142857
"Linum suffruticosum",2.28333333333333,-0.817777777777778,-0.301111111111111,-1.12777777777778,-1.37111111111111,2.93555555555556,1.14222222222222
"Linum tenuifolium",3.28625,-0.978125,0.30375,-1.30375,-1.315,3.01625,0.40375
"Linum viscosum",3.27142857142857,-0.771428571428571,-0.434285714285714,-1.26857142857143,-1.37714285714286,3.01428571428571,0.364285714285714
"Liparis loeselii",3.61428571428571,-2.15857142857143,-5.77428571428571,-2.71190476190476,-2.67952380952381,2.81428571428571,0.169047619047619
"Lithodora fruticosa",2.9225,-0.6825,2.1725,-1.395,-0.6275,3.1925,0.2525
"Lithospermum officinale",3.1,-0.4164,2.6588,-1.5904,-0.5976,2.8424,-0.012
"Littorella uniflora",2.6236,-2.0956,-0.1008,-2.3444,-0.6624,3.4068,1.0836
"Lobelia urens",3.2225,-1.3675,-3.84,-1.73,-0.515,3.3675,0.2275
"Lobularia maritima",3.04176470588235,-1.73470588235294,-0.872352941176471,-2.08117647058824,-7.49882352941176,3.45882352941176,0.947647058823529
"Lolium multiflorum",3.29234042553191,-0.597021276595745,0.545106382978723,-1.37659574468085,-2.37255319148936,3.13,0.766808510638298
"Lolium perenne",3.25773913043478,-0.987826086956522,0.518260869565217,-1.46852173913043,-2.28026086956522,3.27826086956522,1.25339130434783
"Lolium rigidum",3.17625,-1.01375,0.7925,-1.4825,-2.241875,3.01375,0.674375
"Lonicera alpigena",3.298,0.492,3.53666666666667,-1.492,-0.655333333333333,3.20133333333333,0.815333333333333
"Lonicera caerulea",2.52,0.08,0.9125,-1.2925,-0.615,3.155,0.9
"Lonicera caprifolium",2.86666666666667,1.54555555555556,2.31222222222222,-1.34444444444444,-0.817777777777778,3.20888888888889,0.715
"Lonicera etrusca",2.71285714285714,0.83,1.78142857142857,-1.28285714285714,-0.76,2.92857142857143,0.635714285714286
"Lonicera implexa",2.58142857142857,1.04285714285714,2.27142857142857,-1.31428571428571,-0.642857142857143,3.44,1.32857142857143
"Lonicera japonica",2.16571428571429,-1.17,0.962857142857143,-1.27142857142857,-0.638571428571429,3.06714285714286,0.751428571428571
"Lonicera nigra",2.44545454545455,0.602727272727273,2.45181818181818,-1.32909090909091,-0.727272727272727,3.20636363636364,0.710909090909091
"Lonicera periclymenum",2.71984126984127,1.37968253968254,2.03650793650794,-1.28253968253968,-0.620634920634921,3.14825396825397,0.646349206349206
"Lonicera xylosteum",2.64914285714286,0.888857142857143,1.07085714285714,-1.13314285714286,-0.624571428571429,3.07714285714286,0.4
"Lotus corniculatus",3.11238095238095,-1.21202380952381,0.139325396825397,-1.53714285714286,-1.13892857142857,3.46511904761905,0.566507936507937
"Lotus creticus",3.04571428571429,-1.25428571428571,0.697142857142857,-1.58857142857143,-0.89,3.36428571428571,0.421428571428571
